CustomerId,CustomerKey,LocationId
AW00021208,21208,30
AW00021209,21209,103
AW00021210,21210,229
AW00021211,21211,140
AW00021212,21212,29
AW00021213,21213,29
AW00021214,21214,1
AW00021215,21215,305
AW00021216,21216,70
AW00021217,21217,22
AW00021218,21218,148
AW00021219,21219,234
AW00021220,21220,58
AW00021221,21221,310
AW00021222,21222,195
AW00021223,21223,285
AW00021224,21224,127
AW00021225,21225,179
AW00021226,21226,163
AW00021227,21227,148
AW00021228,21228,70
AW00021229,21229,148
AW00021230,21230,148
AW00021231,21231,233
AW00021232,21232,1
AW00021233,21233,198
AW00021234,21234,62
AW00021235,21235,15
AW00021236,21236,96
AW00021237,21237,246
AW00021238,21238,258
AW00021239,21239,73
AW00021240,21240,81
AW00021241,21241,247
AW00021242,21242,198
AW00021243,21243,81
AW00021244,21244,53
AW00021245,21245,267
AW00021246,21246,334
AW00021247,21247,136
AW00021248,21248,103
AW00021249,21249,161
AW00021250,21250,42
AW00021251,21251,258
AW00021252,21252,145
AW00021253,21253,322
AW00021254,21254,234
AW00021255,21255,70
AW00021256,21256,221
AW00021257,21257,294
AW00021258,21258,1
AW00021259,21259,305
AW00021260,21260,96
AW00021261,21261,249
AW00021262,21262,289
AW00021263,21263,258
AW00021264,21264,275
AW00021265,21265,106
AW00021266,21266,86
AW00021267,21267,96
AW00021268,21268,106
AW00021269,21269,203
AW00021270,21270,177
AW00021271,21271,224
AW00021272,21272,240
AW00021273,21273,138
AW00021274,21274,152
AW00021275,21275,152
AW00021276,21276,145
AW00021277,21277,32
AW00021278,21278,17
AW00021279,21279,298
AW00021280,21280,210
AW00021281,21281,151
AW00021282,21282,153
AW00021283,21283,127
AW00021284,21284,220
AW00021285,21285,117
AW00021286,21286,90
AW00021287,21287,151
AW00021288,21288,205
AW00021289,21289,210
AW00021290,21290,57
AW00021291,21291,271
AW00021292,21292,196
AW00021293,21293,133
AW00021294,21294,20
AW00021295,21295,86
AW00021296,21296,301
AW00021297,21297,57
AW00021298,21298,42
AW00021299,21299,54
AW00021300,21300,153
AW00021301,21301,117
AW00021302,21302,211
AW00021303,21303,81
AW00021304,21304,122
AW00021305,21305,220
AW00021306,21306,2
AW00021307,21307,326
AW00021308,21308,304
AW00021309,21309,166
AW00021310,21310,267
AW00021311,21311,82
AW00021312,21312,42
AW00021313,21313,151
AW00021314,21314,136
AW00021315,21315,334
AW00021316,21316,198
AW00021317,21317,284
AW00021318,21318,2
AW00021319,21319,67
AW00021320,21320,67
AW00021321,21321,210
AW00021322,21322,42
AW00021323,21323,96
AW00021324,21324,90
AW00021325,21325,326
AW00021326,21326,20
AW00021327,21327,81
AW00021328,21328,224
AW00021329,21329,20
AW00021330,21330,20
AW00021331,21331,86
AW00021332,21332,2
AW00021333,21333,247
AW00021334,21334,267
AW00021335,21335,210
AW00021336,21336,2
AW00021337,21337,67
AW00021338,21338,203
AW00021339,21339,302
AW00021340,21340,114
AW00021341,21341,133
AW00021342,21342,90
AW00021343,21343,334
AW00021344,21344,3
AW00021345,21345,258
AW00021346,21346,249
AW00021347,21347,258
AW00021348,21348,80
AW00021349,21349,86
AW00021350,21350,151
AW00021351,21351,186
AW00021352,21352,303
AW00021353,21353,50
AW00021354,21354,80
AW00021355,21355,54
AW00021356,21356,3
AW00021357,21357,322
AW00021358,21358,224
AW00021359,21359,184
AW00021360,21360,221
AW00021361,21361,298
AW00021362,21362,30
AW00021363,21363,328
AW00021364,21364,86
AW00021365,21365,245
AW00021366,21366,320
AW00021367,21367,321
AW00021368,21368,115
AW00021369,21369,284
AW00021370,21370,320
AW00021371,21371,187
AW00021372,21372,294
AW00021373,21373,298
AW00021374,21374,256
AW00021375,21375,256
AW00021376,21376,30
AW00021377,21377,140
AW00021378,21378,248
AW00021379,21379,140
AW00021380,21380,140
AW00021381,21381,229
AW00021382,21382,29
AW00021383,21383,70
AW00021384,21384,184
AW00021385,21385,62
AW00021386,21386,153
AW00021387,21387,294
AW00021388,21388,4
AW00021389,21389,11
AW00021390,21390,245
AW00021391,21391,148
AW00021392,21392,294
AW00021393,21393,88
AW00021394,21394,11
AW00021395,21395,67
AW00021396,21396,210
AW00021397,21397,138
AW00021398,21398,289
AW00021399,21399,75
AW00021400,21400,244
AW00021401,21401,42
AW00021402,21402,305
AW00021403,21403,294
AW00021404,21404,29
AW00021405,21405,103
AW00021406,21406,88
AW00021407,21407,88
AW00021408,21408,70
AW00021409,21409,320
AW00021410,21410,277
AW00021411,21411,3
AW00021412,21412,82
AW00021413,21413,122
AW00021414,21414,42
AW00021415,21415,275
AW00021416,21416,90
AW00021417,21417,334
AW00021418,21418,170
AW00021419,21419,62
AW00021420,21420,267
AW00021421,21421,136
AW00021422,21422,224
AW00021423,21423,171
AW00021424,21424,326
AW00021425,21425,216
AW00021426,21426,236
AW00021427,21427,96
AW00021428,21428,210
AW00021429,21429,295
AW00021430,21430,334
AW00021431,21431,258
AW00021432,21432,322
AW00021433,21433,133
AW00021434,21434,166
AW00021435,21435,190
AW00021436,21436,60
AW00021437,21437,151
AW00021438,21438,249
AW00021439,21439,275
AW00021440,21440,235
AW00021441,21441,240
AW00021442,21442,231
AW00021443,21443,138
AW00021444,21444,205
AW00021445,21445,67
AW00021446,21446,303
AW00021447,21447,240
AW00021448,21448,133
AW00021449,21449,133
AW00021450,21450,303
AW00021451,21451,133
AW00021452,21452,117
AW00021453,21453,258
AW00021454,21454,133
AW00021455,21455,67
AW00021456,21456,42
AW00021457,21457,90
AW00021458,21458,3
AW00021459,21459,81
AW00021460,21460,289
AW00021461,21461,240
AW00021462,21462,246
AW00021463,21463,289
AW00021464,21464,2
AW00021465,21465,134
AW00021466,21466,57
AW00021467,21467,96
AW00021468,21468,235
AW00021469,21469,326
AW00021470,21470,151
AW00021471,21471,2
AW00021472,21472,53
AW00021473,21473,210
AW00021474,21474,104
AW00021475,21475,115
AW00021476,21476,309
AW00021477,21477,51
AW00021478,21478,216
AW00021479,21479,284
AW00021480,21480,258
AW00021481,21481,277
AW00021482,21482,57
AW00021483,21483,177
AW00021484,21484,136
AW00021485,21485,114
AW00021486,21486,334
AW00021487,21487,152
AW00021488,21488,284
AW00021489,21489,258
AW00021490,21490,244
AW00021491,21491,104
AW00021492,21492,115
AW00021493,21493,284
AW00021494,21494,86
AW00021495,21495,138
AW00021496,21496,90
AW00021497,21497,151
AW00021498,21498,62
AW00021499,21499,198
AW00021500,21500,71
AW00021501,21501,312
AW00021502,21502,150
AW00021503,21503,271
AW00021504,21504,60
AW00021505,21505,77
AW00021506,21506,292
AW00021507,21507,200
AW00021508,21508,254
AW00021509,21509,33
AW00021510,21510,268
AW00021511,21511,327
AW00021512,21512,200
AW00021513,21513,330
AW00021514,21514,314
AW00021514,21514,264
AW00021514,21514,217
AW00021515,21515,255
AW00021516,21516,94
AW00021517,21517,173
AW00021518,21518,330
AW00021519,21519,241
AW00021520,21520,98
AW00021521,21521,178
AW00021522,21522,154
AW00021523,21523,160
AW00021524,21524,327
AW00021525,21525,336
AW00021526,21526,149
AW00021527,21527,110
AW00021528,21528,18
AW00021529,21529,9
AW00021530,21530,79
AW00021531,21531,118
AW00021532,21532,160
AW00021533,21533,207
AW00021534,21534,252
AW00021535,21535,55
AW00021536,21536,215
AW00021537,21537,282
AW00021538,21538,189
AW00021539,21539,63
AW00021540,21540,313
AW00021541,21541,327
AW00021542,21542,189
AW00021543,21543,110
AW00021544,21544,16
AW00021545,21545,49
AW00021546,21546,268
AW00021547,21547,98
AW00021548,21548,172
AW00021549,21549,111
AW00021550,21550,214
AW00021550,21550,12
AW00021551,21551,30
AW00021552,21552,170
AW00021553,21553,127
AW00021554,21554,140
AW00021555,21555,332
AW00021556,21556,229
AW00021557,21557,221
AW00021558,21558,140
AW00021559,21559,294
AW00021560,21560,332
AW00021561,21561,1
AW00021562,21562,310
AW00021563,21563,233
AW00021564,21564,127
AW00021565,21565,148
AW00021566,21566,195
AW00021567,21567,256
AW00021568,21568,103
AW00021569,21569,276
AW00021570,21570,163
AW00021571,21571,1
AW00021572,21572,245
AW00021573,21573,285
AW00021574,21574,136
AW00021575,21575,153
AW00021576,21576,4
AW00021577,21577,258
AW00021578,21578,71
AW00021579,21579,247
AW00021580,21580,80
AW00021581,21581,171
AW00021582,21582,258
AW00021583,21583,87
AW00021584,21584,322
AW00021585,21585,42
AW00021586,21586,196
AW00021587,21587,15
AW00021588,21588,334
AW00021589,21589,240
AW00021590,21590,67
AW00021591,21591,236
AW00021592,21592,104
AW00021593,21593,334
AW00021594,21594,153
AW00021595,21595,86
AW00021596,21596,247
AW00021597,21597,62
AW00021598,21598,68
AW00021599,21599,274
AW00021600,21600,249
AW00021601,21601,134
AW00021602,21602,210
AW00021603,21603,67
AW00021604,21604,309
AW00021605,21605,210
AW00021606,21606,277
AW00021607,21607,277
AW00021608,21608,275
AW00021609,21609,151
AW00021610,21610,153
AW00021611,21611,75
AW00021612,21612,274
AW00021613,21613,19
AW00021614,21614,258
AW00021615,21615,133
AW00021616,21616,210
AW00021617,21617,117
AW00021618,21618,86
AW00021619,21619,75
AW00021620,21620,244
AW00021621,21621,86
AW00021622,21622,312
AW00021623,21623,96
AW00021624,21624,71
AW00021625,21625,247
AW00021626,21626,68
AW00021627,21627,106
AW00021628,21628,210
AW00021629,21629,80
AW00021630,21630,54
AW00021631,21631,258
AW00021632,21632,62
AW00021633,21633,162
AW00021634,21634,277
AW00021635,21635,205
AW00021636,21636,75
AW00021637,21637,284
AW00021638,21638,117
AW00021639,21639,210
AW00021640,21640,115
AW00021641,21641,115
AW00021642,21642,312
AW00021643,21643,133
AW00021644,21644,219
AW00021645,21645,165
AW00021646,21646,3
AW00021647,21647,60
AW00021648,21648,334
AW00021649,21649,133
AW00021650,21650,62
AW00021651,21651,162
AW00021652,21652,303
AW00021653,21653,166
AW00021654,21654,47
AW00021655,21655,89
AW00021656,21656,324
AW00021657,21657,67
AW00021658,21658,303
AW00021659,21659,244
AW00021660,21660,51
AW00021661,21661,214
AW00021661,21661,12
AW00021662,21662,55
AW00021663,21663,206
AW00021664,21664,182
AW00021665,21665,34
AW00021666,21666,331
AW00021666,21666,97
AW00021667,21667,314
AW00021667,21667,264
AW00021667,21667,217
AW00021668,21668,78
AW00021669,21669,315
AW00021670,21670,178
AW00021671,21671,182
AW00021672,21672,66
AW00021673,21673,154
AW00021674,21674,268
AW00021675,21675,164
AW00021676,21676,176
AW00021677,21677,189
AW00021678,21678,225
AW00021679,21679,25
AW00021680,21680,325
AW00021681,21681,121
AW00021682,21682,78
AW00021683,21683,13
AW00021684,21684,182
AW00021685,21685,96
AW00021686,21686,106
AW00021687,21687,326
AW00021688,21688,166
AW00021689,21689,67
AW00021690,21690,258
AW00021691,21691,312
AW00021692,21692,68
AW00021693,21693,203
AW00021694,21694,203
AW00021695,21695,203
AW00021696,21696,277
AW00021697,21697,75
AW00021698,21698,133
AW00021699,21699,51
AW00021700,21700,205
AW00021701,21701,57
AW00021702,21702,32
AW00021703,21703,324
AW00021704,21704,177
AW00021705,21705,151
AW00021706,21706,210
AW00021707,21707,122
AW00021708,21708,322
AW00021709,21709,4
AW00021710,21710,82
AW00021711,21711,219
AW00021712,21712,326
AW00021713,21713,309
AW00021714,21714,210
AW00021715,21715,165
AW00021716,21716,210
AW00021717,21717,81
AW00021718,21718,235
AW00021719,21719,42
AW00021720,21720,334
AW00021721,21721,260
AW00021722,21722,289
AW00021723,21723,106
AW00021724,21724,133
AW00021725,21725,324
AW00021726,21726,335
AW00021727,21727,32
AW00021728,21728,210
AW00021729,21729,114
AW00021730,21730,334
AW00021731,21731,231
AW00021732,21732,19
AW00021733,21733,54
AW00021734,21734,107
AW00021735,21735,115
AW00021736,21736,334
AW00021737,21737,118
AW00021738,21738,327
AW00021739,21739,299
AW00021740,21740,299
AW00021741,21741,86
AW00021742,21742,2
AW00021743,21743,151
AW00021744,21744,236
AW00021745,21745,80
AW00021746,21746,186
AW00021747,21747,106
AW00021748,21748,53
AW00021749,21749,236
AW00021750,21750,62
AW00021751,21751,3
AW00021752,21752,59
AW00021753,21753,17
AW00021754,21754,274
AW00021755,21755,62
AW00021756,21756,190
AW00021757,21757,104
AW00021758,21758,210
AW00021759,21759,171
AW00021760,21760,133
AW00021761,21761,81
AW00021762,21762,322
AW00021763,21763,275
AW00021764,21764,56
AW00021765,21765,4
AW00021766,21766,15
AW00021767,21767,15
AW00021768,21768,145
AW00021769,21769,133
AW00021770,21770,260
AW00021771,21771,151
AW00021772,21772,295
AW00021773,21773,17
AW00021774,21774,81
AW00021775,21775,246
AW00021776,21776,104
AW00021777,21777,304
AW00021778,21778,210
AW00021779,21779,133
AW00021780,21780,133
AW00021781,21781,271
AW00021782,21782,17
AW00021783,21783,210
AW00021784,21784,277
AW00021785,21785,151
AW00021786,21786,326
AW00021787,21787,150
AW00021788,21788,231
AW00021789,21789,216
AW00021790,21790,198
AW00021791,21791,166
AW00021792,21792,324
AW00021793,21793,4
AW00021794,21794,309
AW00021795,21795,166
AW00021796,21796,304
AW00021797,21797,67
AW00021798,21798,42
AW00021799,21799,42
AW00021800,21800,133
AW00021801,21801,205
AW00021802,21802,289
AW00021803,21803,258
AW00021804,21804,96
AW00021805,21805,260
AW00021806,21806,334
AW00021807,21807,236
AW00021808,21808,309
AW00021809,21809,186
AW00021810,21810,289
AW00021811,21811,236
AW00021812,21812,177
AW00021813,21813,32
AW00021814,21814,196
AW00021815,21815,335
AW00021816,21816,160
AW00021817,21817,299
AW00021818,21818,26
AW00021819,21819,27
AW00021820,21820,135
AW00021821,21821,263
AW00021822,21822,128
AW00021823,21823,214
AW00021823,21823,12
AW00021824,21824,313
AW00021825,21825,287
AW00021825,21825,119
AW00021826,21826,6
AW00021827,21827,209
AW00021828,21828,188
AW00021829,21829,167
AW00021830,21830,123
AW00021831,21831,182
AW00021832,21832,120
AW00021833,21833,317
AW00021834,21834,308
AW00021835,21835,160
AW00021836,21836,241
AW00021837,21837,41
AW00021838,21838,292
AW00021839,21839,336
AW00021840,21840,52
AW00021841,21841,128
AW00021842,21842,282
AW00021843,21843,194
AW00021844,21844,308
AW00021845,21845,105
AW00021846,21846,6
AW00021847,21847,21
AW00021848,21848,125
AW00021849,21849,242
AW00021850,21850,330
AW00021851,21851,41
AW00021852,21852,257
AW00021853,21853,160
AW00021854,21854,33
AW00021855,21855,237
AW00021856,21856,131
AW00021857,21857,84
AW00021858,21858,173
AW00021859,21859,230
AW00021860,21860,110
AW00021861,21861,191
AW00021862,21862,55
AW00021863,21863,314
AW00021863,21863,264
AW00021863,21863,217
AW00021864,21864,200
AW00021865,21865,212
AW00021866,21866,272
AW00021867,21867,118
AW00021868,21868,331
AW00021868,21868,97
AW00021869,21869,251
AW00021869,21869,243
AW00021870,21870,64
AW00021871,21871,88
AW00021872,21872,229
AW00021873,21873,276
AW00021874,21874,321
AW00021875,21875,229
AW00021876,21876,179
AW00021877,21877,306
AW00021878,21878,179
AW00021879,21879,88
AW00021880,21880,88
AW00021881,21881,148
AW00021882,21882,103
AW00021883,21883,30
AW00021884,21884,256
AW00021885,21885,321
AW00021886,21886,179
AW00021887,21887,248
AW00021888,21888,103
AW00021889,21889,140
AW00021890,21890,310
AW00021891,21891,276
AW00021892,21892,323
AW00021893,21893,245
AW00021894,21894,248
AW00021895,21895,103
AW00021896,21896,234
AW00021897,21897,58
AW00021898,21898,88
AW00021899,21899,221
AW00021900,21900,17
AW00021901,21901,57
AW00021902,21902,53
AW00021903,21903,249
AW00021904,21904,80
AW00021905,21905,67
AW00021906,21906,67
AW00021907,21907,322
AW00021908,21908,4
AW00021909,21909,205
AW00021910,21910,251
AW00021910,21910,243
AW00021911,21911,118
AW00021912,21912,222
AW00021913,21913,158
AW00021914,21914,308
AW00021915,21915,134
AW00021916,21916,303
AW00021917,21917,20
AW00021918,21918,133
AW00021919,21919,60
AW00021920,21920,3
AW00021921,21921,312
AW00021922,21922,81
AW00021923,21923,177
AW00021924,21924,68
AW00021925,21925,258
AW00021926,21926,247
AW00021927,21927,236
AW00021928,21928,236
AW00021929,21929,62
AW00021930,21930,53
AW00021931,21931,134
AW00021932,21932,236
AW00021933,21933,198
AW00021934,21934,53
AW00021935,21935,165
AW00021936,21936,334
AW00021937,21937,284
AW00021938,21938,211
AW00021939,21939,2
AW00021940,21940,62
AW00021941,21941,190
AW00021942,21942,271
AW00021943,21943,305
AW00021944,21944,1
AW00021945,21945,298
AW00021946,21946,321
AW00021947,21947,298
AW00021948,21948,328
AW00021949,21949,22
AW00021950,21950,140
AW00021951,21951,103
AW00021952,21952,234
AW00021953,21953,320
AW00021954,21954,248
AW00021955,21955,245
AW00021956,21956,179
AW00021957,21957,184
AW00021958,21958,323
AW00021959,21959,256
AW00021960,21960,88
AW00021961,21961,233
AW00021962,21962,320
AW00021963,21963,187
AW00021964,21964,148
AW00021965,21965,298
AW00021966,21966,208
AW00021967,21967,305
AW00021968,21968,328
AW00021969,21969,245
AW00021970,21970,11
AW00021971,21971,103
AW00021972,21972,306
AW00021973,21973,22
AW00021974,21974,320
AW00021975,21975,73
AW00021976,21976,256
AW00021977,21977,58
AW00021978,21978,229
AW00021979,21979,248
AW00021980,21980,195
AW00021981,21981,170
AW00021982,21982,70
AW00021983,21983,22
AW00021984,21984,276
AW00021985,21985,285
AW00021986,21986,328
AW00021987,21987,195
AW00021988,21988,321
AW00021989,21989,285
AW00021990,21990,294
AW00021991,21991,298
AW00021992,21992,11
AW00021993,21993,70
AW00021994,21994,298
AW00021995,21995,321
AW00021996,21996,195
AW00021997,21997,11
AW00021998,21998,195
AW00021999,21999,234
AW00022000,22000,29
AW00022001,22001,248
AW00022002,22002,245
AW00022003,22003,208
AW00022004,22004,306
AW00022005,22005,332
AW00022006,22006,208
AW00022007,22007,122
AW00022008,22008,258
AW00022009,22009,62
AW00022010,22010,106
AW00022011,22011,275
AW00022012,22012,236
AW00022013,22013,211
AW00022014,22014,244
AW00022015,22015,32
AW00022016,22016,210
AW00022017,22017,1
AW00022018,22018,11
AW00022019,22019,220
AW00022020,22020,234
AW00022021,22021,260
AW00022022,22022,20
AW00022023,22023,90
AW00022024,22024,236
AW00022025,22025,62
AW00022026,22026,258
AW00022027,22027,258
AW00022028,22028,248
AW00022029,22029,229
AW00022030,22030,298
AW00022031,22031,305
AW00022032,22032,332
AW00022033,22033,323
AW00022034,22034,150
AW00022035,22035,20
AW00022036,22036,309
AW00022037,22037,177
AW00022038,22038,150
AW00022039,22039,3
AW00022040,22040,75
AW00022041,22041,244
AW00022042,22042,90
AW00022043,22043,231
AW00022044,22044,198
AW00022045,22045,210
AW00022046,22046,165
AW00022047,22047,90
AW00022048,22048,134
AW00022049,22049,203
AW00022050,22050,213
AW00022051,22051,67
AW00022052,22052,15
AW00022053,22053,203
AW00022054,22054,203
AW00022055,22055,90
AW00022056,22056,138
AW00022057,22057,68
AW00022058,22058,258
AW00022059,22059,80
AW00022060,22060,57
AW00022061,22061,238
AW00022062,22062,309
AW00022063,22063,245
AW00022064,22064,30
AW00022065,22065,170
AW00022066,22066,203
AW00022067,22067,67
AW00022068,22068,90
AW00022069,22069,90
AW00022070,22070,236
AW00022071,22071,62
AW00022072,22072,75
AW00022073,22073,67
AW00022074,22074,196
AW00022075,22075,15
AW00022076,22076,236
AW00022077,22077,133
AW00022078,22078,53
AW00022079,22079,86
AW00022080,22080,304
AW00022081,22081,196
AW00022082,22082,203
AW00022083,22083,203
AW00022084,22084,151
AW00022085,22085,236
AW00022086,22086,133
AW00022087,22087,62
AW00022088,22088,53
AW00022089,22089,152
AW00022090,22090,219
AW00022091,22091,271
AW00022092,22092,71
AW00022093,22093,295
AW00022094,22094,165
AW00022095,22095,324
AW00022096,22096,67
AW00022097,22097,324
AW00022098,22098,196
AW00022099,22099,236
AW00022100,22100,240
AW00022101,22101,322
AW00022102,22102,274
AW00022103,22103,106
AW00022104,22104,115
AW00022105,22105,3
AW00022106,22106,205
AW00022107,22107,312
AW00022108,22108,152
AW00022109,22109,303
AW00022110,22110,17
AW00022111,22111,133
AW00022112,22112,240
AW00022113,22113,196
AW00022114,22114,258
AW00022115,22115,275
AW00022116,22116,150
AW00022117,22117,303
AW00022118,22118,303
AW00022119,22119,106
AW00022120,22120,324
AW00022121,22121,244
AW00022122,22122,275
AW00022123,22123,90
AW00022124,22124,262
AW00022125,22125,216
AW00022126,22126,106
AW00022127,22127,236
AW00022128,22128,2
AW00022129,22129,90
AW00022130,22130,284
AW00022131,22131,150
AW00022132,22132,236
AW00022133,22133,138
AW00022134,22134,334
AW00022135,22135,260
AW00022136,22136,326
AW00022137,22137,246
AW00022138,22138,151
AW00022139,22139,133
AW00022140,22140,260
AW00022141,22141,304
AW00022142,22142,106
AW00022143,22143,258
AW00022144,22144,244
AW00022145,22145,203
AW00022146,22146,81
AW00022147,22147,148
AW00022148,22148,88
AW00022149,22149,248
AW00022150,22150,127
AW00022151,22151,22
AW00022152,22152,107
AW00022153,22153,166
AW00022154,22154,101
AW00022155,22155,30
AW00022156,22156,170
AW00022157,22157,17
AW00022158,22158,17
AW00022159,22159,138
AW00022160,22160,295
AW00022161,22161,203
AW00022162,22162,334
AW00022163,22163,186
AW00022164,22164,289
AW00022165,22165,53
AW00022166,22166,68
AW00022167,22167,276
AW00022168,22168,305
AW00022169,22169,332
AW00022170,22170,11
AW00022171,22171,88
AW00022172,22172,285
AW00022173,22173,285
AW00022174,22174,73
AW00022175,22175,11
AW00022176,22176,305
AW00022177,22177,321
AW00022178,22178,321
AW00022179,22179,323
AW00022180,22180,163
AW00022181,22181,163
AW00022182,22182,304
AW00022183,22183,60
AW00022184,22184,186
AW00022185,22185,205
AW00022186,22186,198
AW00022187,22187,117
AW00022188,22188,67
AW00022189,22189,210
AW00022190,22190,3
AW00022191,22191,177
AW00022192,22192,54
AW00022193,22193,298
AW00022194,22194,221
AW00022195,22195,170
AW00022196,22196,127
AW00022197,22197,22
AW00022198,22198,306
AW00022199,22199,234
AW00022200,22200,1
AW00022201,22201,127
AW00022202,22202,58
AW00022203,22203,298
AW00022204,22204,248
AW00022205,22205,306
AW00022206,22206,148
AW00022207,22207,276
AW00022208,22208,285
AW00022209,22209,321
AW00022210,22210,184
AW00022211,22211,138
AW00022212,22212,310
AW00022213,22213,73
AW00022214,22214,234
AW00022215,22215,235
AW00022216,22216,289
AW00022217,22217,312
AW00022218,22218,60
AW00022219,22219,145
AW00022220,22220,42
AW00022221,22221,236
AW00022222,22222,81
AW00022223,22223,51
AW00022224,22224,151
AW00022225,22225,122
AW00022226,22226,150
AW00022227,22227,334
AW00022228,22228,322
AW00022229,22229,334
AW00022230,22230,86
AW00022231,22231,53
AW00022232,22232,244
AW00022233,22233,244
AW00022234,22234,335
AW00022235,22235,62
AW00022236,22236,246
AW00022237,22237,53
AW00022238,22238,42
AW00022239,22239,134
AW00022240,22240,54
AW00022241,22241,275
AW00022242,22242,68
AW00022243,22243,54
AW00022244,22244,277
AW00022245,22245,57
AW00022246,22246,150
AW00022247,22247,82
AW00022248,22248,90
AW00022249,22249,3
AW00022250,22250,249
AW00022251,22251,59
AW00022252,22252,312
AW00022253,22253,60
AW00022254,22254,54
AW00022255,22255,177
AW00022256,22256,151
AW00022257,22257,133
AW00022258,22258,53
AW00022259,22259,42
AW00022260,22260,274
AW00022261,22261,203
AW00022262,22262,51
AW00022263,22263,104
AW00022264,22264,258
AW00022265,22265,335
AW00022266,22266,246
AW00022267,22267,329
AW00022268,22268,19
AW00022269,22269,133
AW00022270,22270,53
AW00022271,22271,235
AW00022272,22272,205
AW00022273,22273,151
AW00022274,22274,71
AW00022275,22275,235
AW00022276,22276,166
AW00022277,22277,96
AW00022278,22278,86
AW00022279,22279,106
AW00022280,22280,115
AW00022281,22281,75
AW00022282,22282,57
AW00022283,22283,4
AW00022284,22284,90
AW00022285,22285,258
AW00022286,22286,166
AW00022287,22287,235
AW00022288,22288,17
AW00022289,22289,15
AW00022290,22290,177
AW00022291,22291,203
AW00022292,22292,334
AW00022293,22293,153
AW00022294,22294,53
AW00022295,22295,47
AW00022296,22296,3
AW00022297,22297,20
AW00022298,22298,289
AW00022299,22299,312
AW00022300,22300,275
AW00022301,22301,186
AW00022302,22302,126
AW00022303,22303,31
AW00022304,22304,307
AW00022305,22305,125
AW00022306,22306,154
AW00022307,22307,308
AW00022308,22308,83
AW00022309,22309,94
AW00022310,22310,209
AW00022311,22311,49
AW00022312,22312,9
AW00022313,22313,218
AW00022314,22314,26
AW00022315,22315,128
AW00022316,22316,164
AW00022317,22317,23
AW00022318,22318,251
AW00022318,22318,243
AW00022319,22319,191
AW00022320,22320,25
AW00022321,22321,237
AW00022322,22322,189
AW00022323,22323,110
AW00022324,22324,300
AW00022325,22325,126
AW00022326,22326,260
AW00022327,22327,210
AW00022328,22328,210
AW00022329,22329,57
AW00022330,22330,133
AW00022331,22331,151
AW00022332,22332,82
AW00022333,22333,4
AW00022334,22334,210
AW00022335,22335,104
AW00022336,22336,106
AW00022337,22337,236
AW00022338,22338,115
AW00022339,22339,275
AW00022340,22340,249
AW00022341,22341,57
AW00022342,22342,210
AW00022343,22343,114
AW00022344,22344,151
AW00022345,22345,249
AW00022346,22346,90
AW00022347,22347,219
AW00022348,22348,152
AW00022349,22349,82
AW00022350,22350,177
AW00022351,22351,210
AW00022352,22352,186
AW00022353,22353,329
AW00022354,22354,171
AW00022355,22355,133
AW00022356,22356,53
AW00022357,22357,326
AW00022358,22358,326
AW00022359,22359,303
AW00022360,22360,210
AW00022361,22361,216
AW00022362,22362,62
AW00022363,22363,244
AW00022364,22364,134
AW00022365,22365,166
AW00022366,22366,304
AW00022367,22367,205
AW00022368,22368,162
AW00022369,22369,106
AW00022370,22370,186
AW00022371,22371,329
AW00022372,22372,166
AW00022373,22373,240
AW00022374,22374,122
AW00022375,22375,3
AW00022376,22376,57
AW00022377,22377,9
AW00022378,22378,176
AW00022379,22379,27
AW00022380,22380,111
AW00022381,22381,308
AW00022382,22382,252
AW00022383,22383,108
AW00022384,22384,6
AW00022385,22385,25
AW00022386,22386,132
AW00022387,22387,292
AW00022388,22388,336
AW00022389,22389,6
AW00022390,22390,144
AW00022391,22391,160
AW00022392,22392,189
AW00022393,22393,314
AW00022393,22393,264
AW00022393,22393,217
AW00022394,22394,91
AW00022395,22395,154
AW00022396,22396,311
AW00022397,22397,230
AW00022398,22398,297
AW00022399,22399,187
AW00022400,22400,208
AW00022401,22401,294
AW00022402,22402,294
AW00022403,22403,276
AW00022404,22404,248
AW00022405,22405,22
AW00022406,22406,245
AW00022407,22407,221
AW00022408,22408,208
AW00022409,22409,29
AW00022410,22410,29
AW00022411,22411,305
AW00022412,22412,332
AW00022413,22413,286
AW00022414,22414,297
AW00022415,22415,23
AW00022416,22416,33
AW00022417,22417,164
AW00022418,22418,78
AW00022419,22419,141
AW00022420,22420,105
AW00022421,22421,25
AW00022422,22422,64
AW00022423,22423,154
AW00022424,22424,55
AW00022425,22425,31
AW00022426,22426,143
AW00022427,22427,52
AW00022428,22428,13
AW00022429,22429,108
AW00022430,22430,120
AW00022431,22431,253
AW00022432,22432,41
AW00022433,22433,299
AW00022434,22434,33
AW00022435,22435,178
AW00022436,22436,251
AW00022436,22436,243
AW00022437,22437,159
AW00022438,22438,230
AW00022439,22439,64
AW00022440,22440,31
AW00022441,22441,308
AW00022442,22442,16
AW00022443,22443,105
AW00022444,22444,199
AW00022445,22445,34
AW00022446,22446,192
AW00022447,22447,291
AW00022448,22448,158
AW00022449,22449,55
AW00022450,22450,290
AW00022451,22451,315
AW00022452,22452,16
AW00022453,22453,250
AW00022454,22454,52
AW00022455,22455,297
AW00022456,22456,123
AW00022457,22457,78
AW00022458,22458,31
AW00022459,22459,251
AW00022459,22459,243
